#{"t_start": 1614239134.344003, "env_id": "dVRLPickRail-v0"}
r,l,t,is_success
-66.808713,100,5866.97806,0.0
-85.718906,100,5872.359612,0.0
-62.782518,100,5881.152955,0.0
-69.225975,100,5886.386919,0.0
-59.139875,100,5895.040863,0.0
-57.932314,100,5900.556964,0.0
-60.716155,100,5906.016221,0.0
-50.470111,100,5911.420912,1.0
-45.622601,100,5916.890579,1.0
-76.165686,100,5921.945214,0.0
-250.695149,100,5930.452713,0.0
-177.044719,100,5938.880823,0.0
-61.619726,100,5944.062206,0.0
-92.22009,100,5949.682899,0.0
-97.851793,100,5958.132395,0.0
-64.59355,100,5963.202744,0.0
-64.893895,100,5968.306302,0.0
-42.769339,100,5976.648813,0.0
-137.022805,100,5984.988419,0.0
-101.664307,100,5993.240587,0.0
-55.847013,100,6050.994487,0.0
-80.1499,100,6055.756751,0.0
-120.959688,100,6064.097876,0.0
-114.881136,100,6072.504097,0.0
-118.46168,100,6080.889935,0.0
-92.499673,100,6089.239612,0.0
-128.544572,100,6097.680667,0.0
-131.782892,100,6106.247871,0.0
-73.968385,100,6114.864008,0.0
-75.145913,100,6123.444257,0.0
-58.398796,100,6131.979867,0.0
-130.993018,100,6140.70067,0.0
-137.448781,100,6149.308913,0.0
-124.542324,100,6157.884066,0.0
-122.095491,100,6163.03865,0.0
-109.260932,100,6171.779909,0.0
-104.81525,100,6180.216003,0.0
-59.56994,100,6185.236381,0.0
-59.490022,100,6190.283597,0.0
-68.413315,100,6198.660515,0.0
-67.001495,100,6207.044222,0.0
-63.959475,100,6215.355982,0.0
-57.124679,100,6220.400669,0.0
-74.889842,100,6225.226553,0.0
-72.488186,100,6230.178479,0.0
-94.023925,100,6235.012687,0.0
-65.99456,100,6243.50488,0.0
-85.964095,100,6248.507058,0.0
-64.436886,100,6253.607288,0.0
-65.540208,100,6258.703377,0.0
-93.622787,100,6263.666765,0.0
-79.587419,100,6272.212706,0.0
-67.69887,100,6277.260168,0.0
-72.647408,100,6282.457147,0.0
-79.806253,100,6287.582904,0.0
-63.531988,100,6293.232076,0.0
-68.184654,100,6298.72567,0.0
-69.940261,100,6304.217287,0.0
-97.921877,100,6309.320506,0.0
-67.634672,100,6318.096518,0.0
-78.794369,100,6323.730982,0.0
-92.267138,100,6328.853296,0.0
-99.526352,100,6333.966518,0.0
-66.779657,100,6342.716487,0.0
-73.832373,100,6351.492942,0.0
-76.682714,100,6360.384607,0.0
-70.164039,100,6365.947228,0.0
-69.084602,100,6374.540768,0.0
-68.305678,100,6383.223912,0.0
-91.680217,100,6388.408309,0.0
-63.568284,100,6393.54525,0.0
-74.679526,100,6399.080819,0.0
-71.480596,100,6404.617363,0.0
-74.031774,100,6410.155136,0.0
-56.808659,100,6415.703118,0.0
-77.441875,100,6424.307844,0.0
-75.68913,100,6432.932587,0.0
-74.305325,100,6441.588877,0.0
-84.401538,100,6446.834419,0.0
-87.299027,100,6451.961455,0.0
-64.511937,100,6460.608575,0.0
-90.360244,100,6465.612604,0.0
-74.961959,100,6474.136363,0.0
-60.199125,100,6479.860957,0.0
-94.004114,100,6484.894312,0.0
-74.9009,100,6489.989837,0.0
-58.217235,100,6496.156977,0.0
-91.99166,100,6501.087942,0.0
-88.664062,100,6505.966479,0.0
-103.202773,100,6510.831063,0.0
-80.659296,100,6515.835213,0.0
-327.599574,100,6524.140379,0.0
-232.751831,100,6532.448201,0.0
-108.639534,100,6537.227362,0.0
-107.725269,100,6541.976156,0.0
-70.422181,100,6550.368603,0.0
-68.662693,100,6558.752074,0.0
-80.367418,100,6563.802921,0.0
-108.288533,100,6568.482985,0.0
-109.946171,100,6573.137965,0.0
-64.153452,100,6578.394031,0.0
-108.124224,100,6583.032773,0.0
-56.441688,100,6587.997826,0.0
-77.768269,100,6592.8464,0.0
-258.214836,100,6599.914246,0.0
-63.84668,100,6604.758013,0.0
-64.962782,100,6609.619202,0.0
-63.538399,100,6614.459196,0.0
-65.955822,100,6619.298578,0.0
-70.994215,100,6624.111279,0.0
-205.419437,100,6630.473431,0.0
-61.081316,100,6635.35871,0.0
-63.857807,100,6640.210165,0.0
-153.886838,100,6648.313841,0.0
-55.566926,100,6653.118685,0.0
-70.114301,100,6657.836411,0.0
-61.934454,100,6662.61495,0.0
-87.222554,100,6667.319298,0.0
-87.482936,100,6672.046086,0.0
-73.543456,100,6676.802229,0.0
-90.47734,100,6712.507901,0.0
-65.966045,100,6717.305025,0.0
-74.374705,100,6722.049598,0.0
-69.249806,100,6726.902439,0.0
-72.831174,100,6731.662581,0.0
-74.035612,100,6736.396824,0.0
-68.275891,100,6741.154673,0.0
-129.908462,100,6748.717791,0.0
-61.130559,100,6753.500372,0.0
-63.657555,100,6758.393518,0.0
-122.486535,100,6766.515947,0.0
-75.27866,100,6771.280473,0.0
-71.491409,100,6775.970667,0.0
-80.732242,100,6780.715609,0.0
-85.389722,100,6785.406088,0.0
-71.229261,100,6790.177218,0.0
-66.972742,100,6794.944213,0.0
-112.635431,100,6799.534257,0.0
-115.540163,100,6804.729742,0.0
-77.664256,100,6809.504286,0.0
-76.24127,100,6814.272726,0.0
-74.89969,100,6819.206956,0.0
-71.232509,100,6823.95905,0.0
-76.315349,100,6828.721017,0.0
-75.579715,100,6833.486044,0.0
-72.450744,100,6838.255274,0.0
-113.109146,100,6842.797025,0.0
-102.664997,100,6847.394759,0.0
-101.845775,100,6851.97716,0.0
-79.916207,100,6856.693379,0.0
-112.181567,100,6861.693508,0.0
-113.829221,100,6866.44189,0.0
-81.348477,100,6873.006986,0.0
-86.031338,100,6878.157853,0.0
-116.171082,100,6887.236016,0.0
-71.878809,100,6892.848368,0.0
-85.661724,100,6898.51932,0.0
-113.914,100,6904.167172,0.0
-94.083475,100,6909.68422,0.0
-84.74674,100,6915.275786,0.0
-87.919,100,6920.910869,0.0
-108.181055,100,6930.128194,0.0
-120.379327,100,6935.687987,0.0
-95.231952,100,6941.363895,0.0
-119.204435,100,6946.999347,0.0
-80.805721,100,6952.646159,0.0
-123.864966,100,6958.480295,0.0
-103.899268,100,6967.868041,0.0
-98.17875,100,6975.004623,0.0
-83.485432,100,6981.290884,0.0
-106.879083,100,6987.350809,0.0
-91.471716,100,6993.453053,0.0
-121.331225,100,6999.457356,0.0
-95.05433,100,7009.252391,0.0
-120.765593,100,7015.253622,0.0
-121.936303,100,7021.362567,0.0
-112.853431,100,7027.387922,0.0
-86.92521,100,7033.470118,0.0
-119.017526,100,7039.222305,0.0
-131.367839,100,7045.031806,0.0
-130.85058,100,7050.691209,0.0
-82.119276,100,7059.916442,0.0
-93.622038,100,7065.649077,0.0
-124.051396,100,7071.361378,0.0
-127.762254,100,7077.251662,0.0
-92.511643,100,7083.071875,0.0
-87.600715,100,7088.945358,0.0
-87.584102,100,7094.846065,0.0
-120.927261,100,7100.507408,0.0
-118.374205,100,7106.285794,0.0
-120.613637,100,7111.922086,0.0
-119.837385,100,7117.679336,0.0
-83.221731,100,7127.672333,0.0
-92.488033,100,7134.687987,0.0
-88.376613,100,7142.195341,0.0
-82.726555,100,7152.605447,0.0
-70.161427,100,7160.136867,0.0
-68.108007,100,7167.111947,0.0
-68.497704,100,7174.05017,0.0
-112.356464,100,7180.790762,0.0
-68.983618,100,7192.334175,0.0
-73.354085,100,7199.527787,0.0
-69.595043,100,7210.212733,0.0
-97.960724,100,7216.95305,0.0
-80.539197,100,7223.919167,0.0
-60.207135,100,7230.163837,0.0
-74.803298,100,7236.03545,0.0
-112.961065,100,7241.418762,0.0
-113.9708,100,7246.842325,0.0
-65.744049,100,7252.451613,0.0
-76.76392,100,7258.002224,0.0
-95.740739,100,7263.506675,0.0
-81.479471,100,7269.065069,0.0
-112.005252,100,7274.287518,0.0
-116.48683,100,7279.569835,0.0
-92.276793,100,7284.892759,0.0
-102.248279,100,7290.253131,0.0
-58.961044,100,7295.710007,0.0
-58.422914,100,7304.520261,0.0
-81.866516,100,7309.966183,0.0
-67.192205,100,7344.31543,0.0
-56.146342,100,7349.28363,1.0
-78.326568,100,7354.265499,0.0
-118.445905,100,7358.998415,0.0
-72.411967,100,7363.999069,0.0
-58.377507,100,7372.411799,0.0
-80.398902,100,7377.403861,0.0
-93.40291,100,7382.267325,0.0
-77.892722,100,7387.273771,0.0
-115.806698,100,7392.067785,0.0
-57.933722,100,7400.332478,0.0
-68.817996,100,7405.672662,0.0
-67.140588,100,7410.845829,0.0
-61.651312,100,7419.144398,0.0
-88.800322,100,7427.376695,0.0
-60.478583,100,7435.736704,0.0
-71.930781,100,7440.986407,0.0
-62.154184,100,7449.339708,0.0
-78.499224,100,7454.97607,0.0
-130.485723,100,7459.672606,0.0
-101.51975,100,7464.460687,0.0
-85.781461,100,7469.300043,0.0
-87.304304,100,7474.215486,0.0
-100.048664,100,7479.128411,0.0
-93.934031,100,7483.973194,0.0
-83.010014,100,7488.817768,0.0
-94.799666,100,7493.640691,0.0
-86.337,100,7498.504918,0.0
-100.603041,100,7503.372665,0.0
-101.677776,100,7508.28498,0.0
-82.220762,100,7513.172935,0.0
-92.382619,100,7518.004508,0.0
-110.053047,100,7522.805161,0.0
-107.109735,100,7527.696836,0.0
-105.506798,100,7532.496819,0.0
-109.879139,100,7537.278965,0.0
-113.06307,100,7542.376066,0.0
-110.485189,100,7547.320703,0.0
-92.485516,100,7552.520742,0.0
-72.278533,100,7561.423912,0.0
-112.849643,100,7566.937873,0.0
-97.199234,100,7572.614635,0.0
-105.709621,100,7578.139379,0.0
-97.476692,100,7583.692681,0.0
-28.534408,100,7590.177942,1.0
-113.510277,100,7596.334833,0.0
-47.349663,100,7603.218455,1.0
-83.774913,100,7609.906838,0.0
-87.023753,100,7616.724642,0.0
-101.661396,100,7625.201766,0.0
-87.426796,100,7636.254016,0.0
-104.910114,100,7644.932767,0.0
-60.816833,100,7653.225083,0.0
-102.872028,100,7660.803198,0.0
-91.451175,100,7668.641851,0.0
-97.50333,100,7676.560926,0.0
-39.521224,100,7683.850717,1.0
-120.42515,100,7690.152122,0.0
-94.407845,100,7696.367346,0.0
-95.054274,100,7702.174994,0.0
-99.964759,100,7707.44059,0.0
-96.655135,100,7712.506352,0.0
-23.822127,100,7717.768378,1.0
-92.904978,100,7722.671732,0.0
-105.887027,100,7727.427,0.0
-28.722143,100,7732.606247,1.0
-87.552867,100,7737.607468,0.0
-85.449544,100,7742.595896,0.0
-105.608935,100,7747.563703,0.0
-82.680808,100,7755.900822,0.0
-99.832707,100,7760.759257,0.0
-77.902287,100,7769.071947,0.0
-68.496515,100,7777.400406,0.0
-108.460104,100,7782.144089,0.0
-116.021487,100,7786.908893,0.0
-46.127732,100,7791.949363,1.0
-102.029899,100,7796.84401,0.0
-70.692614,100,7805.104008,0.0
-116.549061,100,7809.918271,0.0
-65.729353,100,7818.256771,0.0
-83.773474,100,7823.097639,0.0
-97.314914,100,7828.037407,0.0
-115.906869,100,7832.649262,0.0
-82.47841,100,7837.420587,0.0
-94.719102,100,7842.239269,0.0
-102.010117,100,7846.97262,0.0
-103.727146,100,7851.663068,0.0
-76.566518,100,7856.54962,0.0
-108.096035,100,7861.259264,0.0
-152.190618,100,7866.970446,0.0
-105.15634,100,7871.779442,0.0
-62.010491,100,7880.000335,0.0
-92.241184,100,7884.738707,0.0
-103.239136,100,7889.406284,0.0
-86.48741,100,7894.257178,0.0
-112.413857,100,7898.967518,0.0
-85.541098,100,7903.807212,0.0
-102.637732,100,7908.425449,0.0
-101.904056,100,7913.120358,0.0
-60.023955,100,7921.38859,0.0
-92.365591,100,7974.429937,0.0
-102.39553,100,7979.139503,0.0
-109.545711,100,7983.803082,0.0
-109.904789,100,7988.433244,0.0
-108.571022,100,7993.116434,0.0
-108.760159,100,7997.758212,0.0
-94.606844,100,8002.525928,0.0
-89.959922,100,8007.219306,0.0
-132.593925,100,8012.008073,0.0
-108.116241,100,8016.662946,0.0
-92.77843,100,8021.378266,0.0
-108.065158,100,8026.074587,0.0
-89.972698,100,8031.597247,0.0
-86.604941,100,8036.367155,0.0
-95.902899,100,8041.153477,0.0
-102.171157,100,8045.896487,0.0
-78.384278,100,8051.694196,0.0
-80.623734,100,8056.673543,0.0
-93.25329,100,8061.483064,0.0
-100.323523,100,8066.223933,0.0
-99.922528,100,8071.05271,0.0
-94.561276,100,8075.744174,0.0
-95.193643,100,8080.619275,0.0
-91.036528,100,8085.541398,0.0
-72.192225,100,8090.383922,0.0
-75.65054,100,8095.371655,0.0
-75.345651,100,8101.631958,0.0
-68.886208,100,8106.668365,0.0
-78.494275,100,8112.464966,0.0
-79.681758,100,8117.970136,0.0
-74.935051,100,8122.832902,0.0
-63.548932,100,8127.732895,0.0
-65.32725,100,8132.610616,0.0
-83.640062,100,8137.799852,0.0
-72.637151,100,8142.751419,0.0
-72.601543,100,8147.575331,0.0
-145.550814,100,8155.780596,0.0
-98.24457,100,8160.544914,0.0
-74.517606,100,8165.364393,0.0
-68.081519,100,8170.303069,0.0
-73.78432,100,8175.151381,0.0
-72.643156,100,8180.087862,0.0
-71.1651,100,8184.967837,0.0
-105.324316,100,8189.87764,0.0
-78.269147,100,8194.765424,0.0
-76.871362,100,8199.610399,0.0
-71.367084,100,8204.542141,0.0
-85.002283,100,8209.370247,0.0
-85.590344,100,8214.165121,0.0
-87.231644,100,8218.931358,0.0
-96.066611,100,8223.66744,0.0
-88.833687,100,8228.495713,0.0
-98.058891,100,8233.297951,0.0
-89.01035,100,8238.174404,0.0
-117.092871,100,8246.552257,0.0
-96.748991,100,8254.816178,0.0
-93.262564,100,8263.064236,0.0
-85.375916,100,8271.340555,0.0
-76.510956,100,8279.583938,0.0
-72.401656,100,8284.316066,0.0
-82.683565,100,8289.055278,0.0
-79.205599,100,8293.836099,0.0
-92.57993,100,8298.494703,0.0
-78.16533,100,8303.290811,0.0
-92.718704,100,8307.972015,0.0
-77.624997,100,8312.810079,0.0
-80.725701,100,8317.606099,0.0
-71.164193,100,8322.343281,0.0
-82.689711,100,8327.166958,0.0
-80.964213,100,8331.860811,0.0
-70.698935,100,8337.048785,0.0
-91.629769,100,8341.778136,0.0
-78.085269,100,8349.880335,0.0
-85.498638,100,8354.612627,0.0
-91.190677,100,8359.325552,0.0
-80.651748,100,8364.127557,0.0
-82.288774,100,8368.90118,0.0
-103.657893,100,8373.599517,0.0
-88.793634,100,8378.330146,0.0
-91.562267,100,8383.044047,0.0
-90.880637,100,8387.760328,0.0
-92.969735,100,8392.379638,0.0
-91.380509,100,8397.130541,0.0
-107.392744,100,8403.721855,0.0
-78.93965,100,8408.604163,0.0
-87.664116,100,8413.345048,0.0
-94.906785,100,8418.021229,0.0
-87.821987,100,8422.710937,0.0
-92.347268,100,8427.354755,0.0
-99.578673,100,8435.463827,0.0
-91.196514,100,8440.190751,0.0
-89.268627,100,8448.30012,0.0
-87.768515,100,8453.070726,0.0
-94.662912,100,8457.803378,0.0
-86.103238,100,8462.727984,0.0
-83.017502,100,8467.688025,0.0
-90.500476,100,8472.906241,0.0
-96.512509,100,8478.251555,0.0
-95.918464,100,8483.469126,0.0
-87.555825,100,8489.365071,0.0
-80.6296,100,8523.20618,0.0
-76.912899,100,8528.489836,0.0
-86.151333,100,8533.755287,0.0
-100.689665,100,8539.012146,0.0
-89.392028,100,8544.130666,0.0
-91.642116,100,8549.264416,0.0
-78.582034,100,8554.54025,0.0
-87.066382,100,8559.626509,0.0
-91.812269,100,8564.68269,0.0
-84.057562,100,8569.771381,0.0
-88.966586,100,8574.834718,0.0
-94.909001,100,8579.9429,0.0
-81.97416,100,8588.680274,0.0
-67.307719,100,8593.812778,0.0
-70.545796,100,8598.614619,0.0
-73.842806,100,8603.43011,0.0
-90.103157,100,8608.155773,0.0
-67.471837,100,8613.053236,0.0
-68.71643,100,8617.919431,0.0
-77.793656,100,8622.675192,0.0
-75.440299,100,8627.525584,0.0
-72.721344,100,8632.419818,0.0
-68.60645,100,8637.331519,0.0
-87.503261,100,8645.528186,0.0
-75.667394,100,8650.307184,0.0
-72.83856,100,8655.123203,0.0
-79.609025,100,8659.972582,0.0
-77.938846,100,8668.300106,0.0
-77.172742,100,8673.508181,0.0
-74.485667,100,8678.353333,0.0
-84.016094,100,8683.132995,0.0
-84.228214,100,8688.343687,0.0
-86.698353,100,8696.659941,0.0
-87.780017,100,8701.765989,0.0
-79.068412,100,8706.549627,0.0
-84.990293,100,8714.624642,0.0
-85.695242,100,8722.992323,0.0
-87.076115,100,8731.292871,0.0
-88.268,100,8739.772317,0.0
-106.997137,100,8744.718548,0.0
-85.488894,100,8753.356311,0.0
-79.824912,100,8758.513473,0.0
-87.296785,100,8767.056049,0.0
-85.351014,100,8775.708539,0.0
-85.300972,100,8784.30396,0.0
-86.466302,100,8792.920389,0.0
-95.577909,100,8801.356579,0.0
-93.100445,100,8809.82812,0.0
-82.595815,100,8818.152824,0.0
-60.404916,100,8822.962253,0.0
-87.101079,100,8831.096666,0.0
-74.559524,100,8835.964759,0.0
-92.867309,100,8844.051818,0.0
-84.185646,100,8852.21254,0.0
-81.349761,100,8860.34798,0.0
-80.716515,100,8868.511864,0.0
-63.488502,100,8873.315701,0.0
-73.758978,100,8881.363764,0.0
-72.905164,100,8889.491975,0.0
-65.915099,100,8897.712614,0.0
-98.13186,100,8902.338075,0.0
-63.82565,100,8910.507981,0.0
-97.85075,100,8915.135733,0.0
-60.474338,100,8923.240404,0.0
-60.859574,100,8931.71687,0.0
-65.75467,100,8939.816253,0.0
-65.200596,100,8947.900628,0.0
-64.359861,100,8955.96799,0.0
-94.723314,100,8964.213701,0.0
-63.644585,100,8972.420179,0.0
-63.80296,100,8980.696537,0.0
-66.036751,100,8988.887871,0.0
-64.175672,100,8997.076692,0.0
-65.428674,100,9005.463902,0.0
-64.036155,100,9013.676641,0.0
-101.779233,100,9022.208301,0.0
-65.522114,100,9030.577008,0.0
-62.549914,100,9038.904214,0.0
-57.204502,100,9047.300652,0.0
-60.378215,100,9055.616092,0.0
-57.755101,100,9063.987762,0.0
-56.318813,100,9072.352577,0.0
-56.511113,100,9080.660472,0.0
-54.280105,100,9089.016541,0.0
-208.08872,100,9097.628005,0.0
-99.785645,100,9102.403486,0.0
-62.34512,100,9110.575783,0.0
-219.60331,100,9118.831839,0.0
-53.915563,100,9127.064546,0.0
-51.717669,100,9135.288176,0.0
-60.569482,100,9143.472463,0.0
-123.255391,100,9149.365742,0.0
-125.840724,100,9155.388561,0.0
-51.512341,100,9163.640211,0.0
-111.580331,100,9169.984707,0.0
-50.455364,100,9178.284898,0.0
-48.780019,100,9186.532199,0.0
-49.008447,100,9194.772635,0.0
-49.398741,100,9202.976682,0.0
-46.514079,100,9211.260575,0.0
-146.420014,100,9277.551786,0.0
-51.417531,100,9285.612529,0.0
-50.363142,100,9293.640715,0.0
-80.402469,100,9298.367823,0.0
-82.607578,100,9306.57282,0.0
-45.856221,100,9314.780745,0.0
-51.1859,100,9323.011981,0.0
-102.339574,100,9327.833622,0.0
-44.181331,100,9335.991761,0.0
-42.715682,100,9344.380695,0.0
