#{"t_start": 1614187358.8486652, "env_id": "dVRLReach-v0"}
r,l,t,is_success
-30.0,30,1896.606518,0.0
-5.0,30,1897.765439,1.0
-30.0,30,1898.924439,0.0
-9.0,30,1900.147367,1.0
-8.0,30,1901.365945,1.0
-9.0,30,1902.492269,1.0
-30.0,30,1903.670208,0.0
-8.0,30,1904.836963,1.0
-30.0,30,1906.027242,0.0
-9.0,30,1907.175299,1.0
-29.0,30,1908.312917,0.0
-30.0,30,1909.427181,0.0
-30.0,30,1910.590984,0.0
-5.0,30,1911.711248,1.0
-14.0,30,1912.878517,1.0
-9.0,30,1913.990385,1.0
-4.0,30,1915.12411,1.0
-10.0,30,1916.309948,1.0
-30.0,30,1917.463416,0.0
-8.0,30,1918.600153,1.0
-30.0,30,1919.718379,0.0
-6.0,30,1920.827395,1.0
-30.0,30,1921.955939,0.0
-8.0,30,1923.124811,1.0
-30.0,30,1924.247967,0.0
-5.0,30,1925.353169,1.0
-30.0,30,1926.422248,0.0
-9.0,30,1927.477126,1.0
-30.0,30,1928.575846,0.0
-9.0,30,1929.680942,1.0
-30.0,30,1930.754611,0.0
-5.0,30,1931.838082,1.0
-30.0,30,1932.982378,0.0
-9.0,30,1934.060159,1.0
-9.0,30,1935.156392,1.0
-30.0,30,1936.230848,0.0
-30.0,30,1937.320489,0.0
-6.0,30,1938.493597,1.0
-30.0,30,1939.58975,0.0
-4.0,30,1940.674378,1.0
-30.0,30,1941.804468,0.0
-11.0,30,1942.942763,1.0
-30.0,30,1944.010541,0.0
-29.0,30,1945.168196,0.0
-30.0,30,1946.285651,0.0
-30.0,30,1947.413253,0.0
-30.0,30,1948.540731,0.0
-13.0,30,1949.663749,1.0
-30.0,30,1950.744856,0.0
-30.0,30,1951.88832,0.0
-30.0,30,1952.989137,0.0
-6.0,30,1954.212945,1.0
-6.0,30,1955.361081,1.0
-11.0,30,1956.533275,1.0
-12.0,30,1957.677173,1.0
-30.0,30,1958.909985,0.0
-30.0,30,1960.066292,0.0
-9.0,30,1961.222654,1.0
-22.0,30,1962.438983,0.0
-30.0,30,1963.557737,0.0
-7.0,30,1964.702196,1.0
-30.0,30,1965.834945,0.0
-30.0,30,1966.9985,0.0
-7.0,30,1968.14224,1.0
-30.0,30,1969.314048,0.0
-30.0,30,1970.526769,0.0
-30.0,30,1971.675858,0.0
-30.0,30,1972.835433,0.0
-30.0,30,1973.977411,0.0
-10.0,30,1975.170067,1.0
-8.0,30,1976.316568,1.0
-9.0,30,1977.470868,1.0
-30.0,30,1978.603696,0.0
-10.0,30,1979.741053,1.0
-30.0,30,1980.883076,0.0
-30.0,30,1982.028394,0.0
-30.0,30,1983.185503,0.0
-30.0,30,1984.334128,0.0
-13.0,30,1985.465601,1.0
-4.0,30,1986.601709,1.0
-30.0,30,1987.751285,0.0
-5.0,30,1988.88623,1.0
-30.0,30,1990.028646,0.0
-11.0,30,1991.236721,1.0
-8.0,30,1992.479389,1.0
-9.0,30,1993.65514,1.0
-7.0,30,1994.809765,1.0
-30.0,30,1995.972687,0.0
-30.0,30,1997.118985,0.0
-30.0,30,1998.280474,0.0
-8.0,30,1999.426043,1.0
-4.0,30,2000.558682,1.0
-10.0,30,2001.697396,1.0
-30.0,30,2002.833996,0.0
-30.0,30,2003.997438,0.0
-12.0,30,2005.144031,1.0
-30.0,30,2006.341804,0.0
-13.0,30,2007.495554,1.0
-30.0,30,2008.695347,0.0
-30.0,30,2009.919259,0.0
-6.0,30,2011.115999,1.0
-30.0,30,2012.280555,0.0
-7.0,30,2013.422956,1.0
-16.0,30,2014.587177,1.0
-3.0,30,2015.720803,1.0
-14.0,30,2016.865196,1.0
-13.0,30,2018.037045,1.0
-9.0,30,2019.245313,1.0
-8.0,30,2020.430266,1.0
-14.0,30,2021.633498,1.0
-5.0,30,2022.774614,1.0
-7.0,30,2023.923248,1.0
-9.0,30,2025.132632,1.0
-7.0,30,2026.307273,1.0
-8.0,30,2027.524244,1.0
-7.0,30,2028.724619,1.0
-30.0,30,2029.930496,0.0
-10.0,30,2031.088744,1.0
-30.0,30,2032.265068,0.0
-7.0,30,2033.45501,1.0
-10.0,30,2034.721306,1.0
-30.0,30,2035.8794,0.0
-30.0,30,2037.044017,0.0
-3.0,30,2038.224929,1.0
-30.0,30,2039.382085,0.0
-13.0,30,2040.554761,1.0
-30.0,30,2041.768712,0.0
-30.0,30,2042.911339,0.0
-10.0,30,2044.075656,1.0
-6.0,30,2045.238796,1.0
-6.0,30,2046.404781,1.0
-13.0,30,2047.573073,1.0
-30.0,30,2048.737286,0.0
-7.0,30,2049.886144,1.0
-30.0,30,2051.109634,0.0
-30.0,30,2052.301997,0.0
-8.0,30,2053.461116,1.0
-5.0,30,2054.661557,1.0
-30.0,30,2055.835235,0.0
-30.0,30,2056.99754,0.0
-30.0,30,2058.158553,0.0
-30.0,30,2059.32403,0.0
-7.0,30,2060.595339,1.0
-30.0,30,2061.759014,0.0
-30.0,30,2062.917153,0.0
-6.0,30,2064.083356,1.0
-30.0,30,2065.244832,0.0
-6.0,30,2066.459578,1.0
-13.0,30,2067.647673,1.0
-30.0,30,2068.819631,0.0
-30.0,30,2069.995115,0.0
-30.0,30,2071.19087,0.0
-30.0,30,2072.389545,0.0
-30.0,30,2073.598669,0.0
-10.0,30,2074.809352,1.0
-9.0,30,2076.008814,1.0
-30.0,30,2077.201531,0.0
-30.0,30,2078.439775,0.0
-7.0,30,2079.674379,1.0
-30.0,30,2080.903829,0.0
-30.0,30,2082.063606,0.0
-13.0,30,2083.220987,1.0
-7.0,30,2084.394452,1.0
-5.0,30,2085.56489,1.0
-30.0,30,2086.7328,0.0
-30.0,30,2087.902088,0.0
-11.0,30,2089.066268,1.0
-9.0,30,2090.225333,1.0
-9.0,30,2091.430292,1.0
-8.0,30,2092.604227,1.0
-30.0,30,2093.769978,0.0
-30.0,30,2094.980353,0.0
-3.0,30,2096.133408,1.0
-30.0,30,2097.297101,0.0
-30.0,30,2098.45223,0.0
-9.0,30,2099.663371,1.0
-30.0,30,2100.828254,0.0
-30.0,30,2101.967031,0.0
-30.0,30,2103.142803,0.0
-11.0,30,2104.333951,1.0
-30.0,30,2105.521566,0.0
-7.0,30,2106.683236,1.0
-6.0,30,2107.818796,1.0
-9.0,30,2109.01212,1.0
-9.0,30,2110.138688,1.0
-8.0,30,2111.249953,1.0
-13.0,30,2112.412368,1.0
-9.0,30,2113.592269,1.0
-9.0,30,2114.802993,1.0
-30.0,30,2115.929147,0.0
-30.0,30,2117.034151,0.0
-30.0,30,2118.157807,0.0
-30.0,30,2119.266647,0.0
-30.0,30,2120.430351,0.0
-8.0,30,2121.563467,1.0
-8.0,30,2122.698565,1.0
-30.0,30,2123.818375,0.0
-30.0,30,2124.930136,0.0
-30.0,30,2126.054269,0.0
-6.0,30,2127.165344,1.0
-30.0,30,2128.277946,0.0
-5.0,30,2129.436296,1.0
-30.0,30,2130.557532,0.0
-4.0,30,2131.681212,1.0
-6.0,30,2132.856092,1.0
-30.0,30,2133.947801,0.0
-30.0,30,2135.026231,0.0
-30.0,30,2136.199128,0.0
-8.0,30,2137.385646,1.0
-30.0,30,2138.483661,0.0
-8.0,30,2139.575233,1.0
-30.0,30,2140.66211,0.0
-9.0,30,2141.790617,1.0
-9.0,30,2142.887187,1.0
-30.0,30,2144.022974,0.0
-30.0,30,2145.193769,0.0
-10.0,30,2146.304249,1.0
-30.0,30,2147.386261,0.0
-5.0,30,2148.49285,1.0
-30.0,30,2149.58672,0.0
-12.0,30,2150.676798,1.0
-30.0,30,2151.791422,0.0
-30.0,30,2152.911748,0.0
-9.0,30,2154.001376,1.0
-30.0,30,2155.090929,0.0
-30.0,30,2156.242575,0.0
-9.0,30,2157.404536,1.0
-11.0,30,2158.570471,1.0
-30.0,30,2159.672553,0.0
-9.0,30,2160.806175,1.0
-15.0,30,2161.966063,1.0
-30.0,30,2163.127665,0.0
-4.0,30,2164.225953,1.0
-13.0,30,2165.380677,1.0
-30.0,30,2166.490332,0.0
-9.0,30,2167.604546,1.0
-30.0,30,2168.702076,0.0
-30.0,30,2169.798214,0.0
-13.0,30,2170.914125,1.0
-11.0,30,2172.009363,1.0
-30.0,30,2173.098035,0.0
-9.0,30,2174.180151,1.0
-30.0,30,2175.261142,0.0
-8.0,30,2176.318391,1.0
-30.0,30,2177.382304,0.0
-30.0,30,2178.476233,0.0
-30.0,30,2179.54353,0.0
-8.0,30,2180.618895,1.0
-30.0,30,2181.702242,0.0
-14.0,30,2182.783044,1.0
-30.0,30,2183.84044,0.0
-30.0,30,2184.880662,0.0
-13.0,30,2185.994512,1.0
-30.0,30,2187.051596,0.0
-8.0,30,2188.103618,1.0
-12.0,30,2189.160078,1.0
-9.0,30,2190.262015,1.0
-5.0,30,2191.324076,1.0
-2.0,30,2192.385715,1.0
-16.0,30,2193.452656,1.0
-11.0,30,2194.504012,1.0
-30.0,30,2195.558232,0.0
-9.0,30,2196.664073,1.0
-9.0,30,2197.740156,1.0
-10.0,30,2198.812252,1.0
-30.0,30,2199.885545,0.0
-30.0,30,2200.978876,0.0
-10.0,30,2202.031329,1.0
-10.0,30,2203.085478,1.0
-30.0,30,2204.140963,0.0
-30.0,30,2205.198664,0.0
-30.0,30,2206.249753,0.0
-30.0,30,2207.293836,0.0
-12.0,30,2208.353168,1.0
-30.0,30,2209.418648,0.0
-7.0,30,2210.478184,1.0
-9.0,30,2211.562783,1.0
-11.0,30,2212.631253,1.0
-4.0,30,2213.684015,1.0
-30.0,30,2214.746918,0.0
-30.0,30,2215.812163,0.0
-5.0,30,2216.883098,1.0
-6.0,30,2217.93755,1.0
-30.0,30,2218.990284,0.0
-15.0,30,2220.03642,1.0
-10.0,30,2221.113511,1.0
-30.0,30,2222.176521,0.0
-12.0,30,2223.227736,1.0
-30.0,30,2224.282096,0.0
-30.0,30,2225.340027,0.0
-5.0,30,2226.41087,1.0
-6.0,30,2227.472196,1.0
-3.0,30,2228.528162,1.0
-30.0,30,2229.585493,0.0
-4.0,30,2230.65087,1.0
-5.0,30,2231.707257,1.0
-14.0,30,2232.763582,1.0
-30.0,30,2233.812835,0.0
-8.0,30,2234.897572,1.0
-30.0,30,2235.95447,0.0
-30.0,30,2237.012055,0.0
-30.0,30,2238.056093,0.0
-30.0,30,2239.094908,0.0
-12.0,30,2240.163147,1.0
-6.0,30,2241.224402,1.0
-30.0,30,2242.287308,0.0
-8.0,30,2243.337752,1.0
-30.0,30,2244.420549,0.0
-3.0,30,2245.468037,1.0
-10.0,30,2246.566919,1.0
-30.0,30,2247.636015,0.0
-7.0,30,2248.686311,1.0
-30.0,30,2249.791888,0.0
-30.0,30,2250.94465,0.0
-30.0,30,2259.05617,0.0
-30.0,30,2260.168701,0.0
-30.0,30,2261.232229,0.0
-12.0,30,2262.340153,1.0
-4.0,30,2263.402851,1.0
-30.0,30,2264.466882,0.0
-30.0,30,2265.522825,0.0
-10.0,30,2266.584606,1.0
-9.0,30,2267.650639,1.0
-30.0,30,2268.702008,0.0
-3.0,30,2269.756305,1.0
-8.0,30,2270.812369,1.0
-30.0,30,2271.870991,0.0
-30.0,30,2272.985132,0.0
-7.0,30,2274.047062,1.0
-13.0,30,2275.16314,1.0
-14.0,30,2276.34657,1.0
-9.0,30,2277.513453,1.0
-30.0,30,2278.59452,0.0
-6.0,30,2279.650267,1.0
-30.0,30,2280.724647,0.0
-30.0,30,2281.78506,0.0
-8.0,30,2282.847993,1.0
-6.0,30,2283.942143,1.0
-13.0,30,2285.050908,1.0
-11.0,30,2286.198671,1.0
-30.0,30,2287.283072,0.0
-30.0,30,2288.41237,0.0
-30.0,30,2289.527344,0.0
-30.0,30,2290.675979,0.0
-10.0,30,2291.771671,1.0
-30.0,30,2292.875295,0.0
-9.0,30,2293.980243,1.0
-30.0,30,2295.06337,0.0
-5.0,30,2296.149393,1.0
-9.0,30,2297.238007,1.0
-30.0,30,2298.359816,0.0
-30.0,30,2299.456782,0.0
-2.0,30,2300.535416,1.0
-4.0,30,2301.628738,1.0
-30.0,30,2302.772767,0.0
-30.0,30,2303.856435,0.0
-30.0,30,2304.991802,0.0
-8.0,30,2306.084173,1.0
-30.0,30,2307.184958,0.0
-30.0,30,2308.291749,0.0
-11.0,30,2309.444707,1.0
-30.0,30,2310.580342,0.0
-30.0,30,2311.702627,0.0
-30.0,30,2312.782089,0.0
-30.0,30,2313.937674,0.0
-30.0,30,2315.081486,0.0
-8.0,30,2316.175571,1.0
-11.0,30,2317.296662,1.0
-14.0,30,2318.437653,1.0
-9.0,30,2319.566489,1.0
-30.0,30,2320.683789,0.0
-13.0,30,2321.776292,1.0
-30.0,30,2322.870341,0.0
-3.0,30,2323.96876,1.0
-30.0,30,2325.062372,0.0
-30.0,30,2326.156687,0.0
-30.0,30,2327.252748,0.0
-9.0,30,2328.399127,1.0
-10.0,30,2329.517132,1.0
-30.0,30,2330.619089,0.0
-30.0,30,2331.732521,0.0
-30.0,30,2332.878322,0.0
-8.0,30,2333.97637,1.0
-11.0,30,2335.116915,1.0
-6.0,30,2336.291717,1.0
-8.0,30,2337.38927,1.0
-6.0,30,2338.505692,1.0
-30.0,30,2339.604776,0.0
-30.0,30,2340.700082,0.0
-30.0,30,2341.792451,0.0
-30.0,30,2342.89067,0.0
-9.0,30,2343.987635,1.0
-30.0,30,2345.100939,0.0
-11.0,30,2346.203777,1.0
-30.0,30,2347.299364,0.0
-6.0,30,2348.376077,1.0
-30.0,30,2349.452474,0.0
-30.0,30,2350.528382,0.0
-12.0,30,2351.663974,1.0
-30.0,30,2352.756544,0.0
-30.0,30,2353.847547,0.0
-30.0,30,2354.930168,0.0
-9.0,30,2356.062224,1.0
-10.0,30,2357.159778,1.0
-9.0,30,2358.247706,1.0
-30.0,30,2359.351567,0.0
-7.0,30,2360.428233,1.0
-30.0,30,2361.571005,0.0
-16.0,30,2362.661135,1.0
-5.0,30,2363.726567,1.0
-10.0,30,2364.877238,1.0
-30.0,30,2365.955769,0.0
-14.0,30,2367.026138,1.0
-12.0,30,2368.103132,1.0
-30.0,30,2369.172838,0.0
-7.0,30,2370.274536,1.0
-30.0,30,2371.373532,0.0
-8.0,30,2372.453689,1.0
-26.0,30,2373.609947,0.0
-30.0,30,2374.689729,0.0
-10.0,30,2375.760578,1.0
-8.0,30,2376.862134,1.0
-7.0,30,2378.003137,1.0
-9.0,30,2379.10731,1.0
-30.0,30,2380.195204,0.0
-30.0,30,2381.299131,0.0
-6.0,30,2382.378294,1.0
-9.0,30,2383.48256,1.0
-9.0,30,2384.637532,1.0
-30.0,30,2385.721715,0.0
-30.0,30,2386.790854,0.0
-8.0,30,2387.86841,1.0
-30.0,30,2388.944083,0.0
-30.0,30,2390.022939,0.0
-7.0,30,2391.11468,1.0
-30.0,30,2392.197131,0.0
-30.0,30,2393.284553,0.0
-30.0,30,2394.364101,0.0
-30.0,30,2395.447156,0.0
-13.0,30,2396.524577,1.0
-30.0,30,2397.595587,0.0
-9.0,30,2398.703204,1.0
-30.0,30,2399.790872,0.0
-30.0,30,2400.849132,0.0
-29.0,30,2401.921324,0.0
-30.0,30,2402.998335,0.0
-30.0,30,2404.091664,0.0
-4.0,30,2405.166215,1.0
-30.0,30,2406.246861,0.0
-9.0,30,2407.363642,1.0
-30.0,30,2408.425015,0.0
-10.0,30,2409.543596,1.0
-12.0,30,2410.605722,1.0
-11.0,30,2411.675753,1.0
-9.0,30,2412.782866,1.0
-14.0,30,2413.917566,1.0
-3.0,30,2414.992516,1.0
-5.0,30,2416.068191,1.0
-6.0,30,2417.141953,1.0
-10.0,30,2418.209754,1.0
-30.0,30,2419.281976,0.0
-9.0,30,2420.401831,1.0
-30.0,30,2421.492584,0.0
-30.0,30,2422.582542,0.0
-30.0,30,2423.670541,0.0
-11.0,30,2424.742484,1.0
-30.0,30,2425.799616,0.0
-30.0,30,2426.895677,0.0
-6.0,30,2427.954216,1.0
-20.0,30,2429.019173,1.0
-5.0,30,2430.091271,1.0
-30.0,30,2431.182364,0.0
-5.0,30,2432.294349,1.0
-12.0,30,2433.365846,1.0
-8.0,30,2434.429951,1.0
-9.0,30,2435.502693,1.0
-30.0,30,2436.568968,0.0
-30.0,30,2437.648287,0.0
-30.0,30,2438.754,0.0
-7.0,30,2439.844672,1.0
-8.0,30,2440.924623,1.0
-30.0,30,2441.999721,0.0
-30.0,30,2443.076077,0.0
-30.0,30,2444.156431,0.0
-15.0,30,2445.256828,1.0
-4.0,30,2446.312686,1.0
-10.0,30,2447.365484,1.0
-14.0,30,2448.467651,1.0
-30.0,30,2449.552763,0.0
-30.0,30,2450.593187,0.0
-3.0,30,2451.675342,1.0
-7.0,30,2452.773632,1.0
-8.0,30,2453.825015,1.0
-11.0,30,2454.88268,1.0
-6.0,30,2455.946209,1.0
-30.0,30,2457.001224,0.0
-7.0,30,2458.062105,1.0
-4.0,30,2459.129437,1.0
-11.0,30,2460.206213,1.0
-30.0,30,2461.280951,0.0
-5.0,30,2462.339356,1.0
-30.0,30,2463.408289,0.0
-5.0,30,2464.46219,1.0
-12.0,30,2465.525371,1.0
-6.0,30,2466.588216,1.0
-30.0,30,2467.653028,0.0
-30.0,30,2468.730016,0.0
-30.0,30,2469.789507,0.0
-11.0,30,2470.848331,1.0
-30.0,30,2471.922366,0.0
-8.0,30,2472.997931,1.0
-30.0,30,2474.057795,0.0
-10.0,30,2475.126687,1.0
-30.0,30,2476.180058,0.0
-30.0,30,2477.245547,0.0
-3.0,30,2478.303296,1.0
-28.0,30,2479.37239,0.0
-30.0,30,2480.429389,0.0
-8.0,30,2481.524972,1.0
-30.0,30,2482.647321,0.0
-30.0,30,2483.735608,0.0
-30.0,30,2484.835126,0.0
-13.0,30,2485.919664,1.0
-9.0,30,2487.000913,1.0
-10.0,30,2488.061291,1.0
-7.0,30,2489.142981,1.0
-30.0,30,2490.223795,0.0
-9.0,30,2491.305496,1.0
-30.0,30,2492.370999,0.0
-30.0,30,2493.43551,0.0
-4.0,30,2494.497065,1.0
-30.0,30,2495.556411,0.0
-30.0,30,2496.627198,0.0
-5.0,30,2497.674661,1.0
-5.0,30,2498.733634,1.0
-7.0,30,2499.78445,1.0
-30.0,30,2500.878195,0.0
-8.0,30,2501.968462,1.0
-30.0,30,2503.054232,0.0
-7.0,30,2504.139459,1.0
-4.0,30,2505.213945,1.0
-30.0,30,2506.264001,0.0
-13.0,30,2507.313354,1.0
-5.0,30,2508.378733,1.0
-8.0,30,2509.448846,1.0
-30.0,30,2510.502282,0.0
-29.0,30,2511.58366,0.0
-13.0,30,2512.645153,1.0
-7.0,30,2513.721496,1.0
-30.0,30,2514.785887,0.0
-30.0,30,2515.95986,0.0
-9.0,30,2517.008778,1.0
-30.0,30,2518.065438,0.0
-30.0,30,2519.130841,0.0
-30.0,30,2520.186628,0.0
-3.0,30,2521.295938,1.0
-30.0,30,2522.361806,0.0
-6.0,30,2523.437068,1.0
-30.0,30,2524.524418,0.0
-30.0,30,2525.584786,0.0
-30.0,30,2526.650675,0.0
-12.0,30,2527.709316,1.0
-9.0,30,2528.844053,1.0
-30.0,30,2529.934342,0.0
-30.0,30,2531.014566,0.0
-6.0,30,2532.094348,1.0
-30.0,30,2533.165612,0.0
-9.0,30,2534.22755,1.0
-30.0,30,2535.285817,0.0
-30.0,30,2536.34298,0.0
-30.0,30,2537.412102,0.0
-30.0,30,2538.469879,0.0
-8.0,30,2539.529602,1.0
-30.0,30,2540.59621,0.0
-9.0,30,2541.704119,1.0
-8.0,30,2542.800657,1.0
-16.0,30,2543.875874,1.0
-30.0,30,2544.9296,0.0
-13.0,30,2545.975455,1.0
-8.0,30,2547.092467,1.0
-30.0,30,2548.150487,0.0
-30.0,30,2549.203789,0.0
-30.0,30,2550.261497,0.0
-12.0,30,2551.318328,1.0
-30.0,30,2552.377281,0.0
-30.0,30,2553.440358,0.0
-12.0,30,2554.501309,1.0
-6.0,30,2555.555239,1.0
-7.0,30,2556.641803,1.0
-9.0,30,2557.754828,1.0
-30.0,30,2558.877823,0.0
-30.0,30,2559.958744,0.0
-30.0,30,2561.02921,0.0
-30.0,30,2562.110305,0.0
-9.0,30,2563.175536,1.0
-5.0,30,2564.239126,1.0
-30.0,30,2565.285134,0.0
-30.0,30,2566.343632,0.0
-6.0,30,2567.444053,1.0
-13.0,30,2568.542316,1.0
-6.0,30,2569.591913,1.0
-30.0,30,2570.686969,0.0
-9.0,30,2571.765641,1.0
-7.0,30,2572.822228,1.0
-30.0,30,2573.887815,0.0
-12.0,30,2574.94537,1.0
-7.0,30,2575.998682,1.0
-12.0,30,2577.057456,1.0
-3.0,30,2578.127041,1.0
-9.0,30,2579.190558,1.0
-4.0,30,2580.27089,1.0
-30.0,30,2581.342622,0.0
-30.0,30,2582.398967,0.0
-30.0,30,2583.48806,0.0
-30.0,30,2584.563064,0.0
-30.0,30,2585.613221,0.0
-30.0,30,2586.67096,0.0
-30.0,30,2587.723819,0.0
-30.0,30,2588.780243,0.0
-7.0,30,2589.850583,1.0
-30.0,30,2590.93991,0.0
-5.0,30,2591.991286,1.0
-30.0,30,2593.051694,0.0
-6.0,30,2594.102664,1.0
-30.0,30,2595.228512,0.0
-8.0,30,2596.325296,1.0
-30.0,30,2597.428037,0.0
-30.0,30,2598.596476,0.0
-30.0,30,2599.721208,0.0
-5.0,30,2600.826612,1.0
-30.0,30,2601.887043,0.0
-8.0,30,2602.950434,1.0
-8.0,30,2604.020905,1.0
-7.0,30,2605.083522,1.0
-7.0,30,2606.194955,1.0
-9.0,30,2607.279899,1.0
-30.0,30,2608.396572,0.0
-11.0,30,2609.468729,1.0
-8.0,30,2610.542293,1.0
-11.0,30,2611.680768,1.0
-9.0,30,2612.759369,1.0
-20.0,30,2613.857361,1.0
-30.0,30,2614.922407,0.0
-30.0,30,2615.993922,0.0
-9.0,30,2617.098194,1.0
-30.0,30,2618.165479,0.0
-30.0,30,2619.235003,0.0
-30.0,30,2627.17078,0.0
-30.0,30,2628.236264,0.0
-7.0,30,2629.308477,1.0
-30.0,30,2630.374119,0.0
-3.0,30,2631.455166,1.0
-30.0,30,2632.537854,0.0
-30.0,30,2633.608759,0.0
-8.0,30,2634.77332,1.0
-30.0,30,2635.887488,0.0
-30.0,30,2636.994668,0.0
-30.0,30,2638.067995,0.0
-11.0,30,2639.141224,1.0
-12.0,30,2640.208592,1.0
-30.0,30,2641.285129,0.0
-30.0,30,2642.368763,0.0
-30.0,30,2643.423496,0.0
-7.0,30,2644.491393,1.0
-7.0,30,2645.573925,1.0
-10.0,30,2646.643926,1.0
-30.0,30,2647.743936,0.0
-6.0,30,2648.837735,1.0
-9.0,30,2649.908937,1.0
-5.0,30,2650.97615,1.0
-12.0,30,2652.051464,1.0
-11.0,30,2653.165127,1.0
-6.0,30,2654.296531,1.0
-3.0,30,2655.394694,1.0
-30.0,30,2656.457232,0.0
-13.0,30,2657.508086,1.0
-9.0,30,2658.613956,1.0
-30.0,30,2659.667669,0.0
-8.0,30,2660.733347,1.0
-30.0,30,2661.79606,0.0
-4.0,30,2662.857598,1.0
-7.0,30,2663.911043,1.0
-13.0,30,2664.973994,1.0
-30.0,30,2666.041939,0.0
-30.0,30,2667.124257,0.0
-30.0,30,2668.187096,0.0
-30.0,30,2669.254177,0.0
-9.0,30,2670.341067,1.0
-30.0,30,2671.412046,0.0
-30.0,30,2672.522194,0.0
-9.0,30,2673.614752,1.0
-9.0,30,2674.719967,1.0
-9.0,30,2675.794658,1.0
-9.0,30,2676.867868,1.0
-30.0,30,2677.943304,0.0
-8.0,30,2679.041248,1.0
-10.0,30,2680.120199,1.0
-4.0,30,2681.181437,1.0
-6.0,30,2682.263254,1.0
-30.0,30,2683.32174,0.0
-11.0,30,2684.395803,1.0
-8.0,30,2685.460919,1.0
-6.0,30,2686.52292,1.0
-6.0,30,2687.603383,1.0
-30.0,30,2688.660055,0.0
-9.0,30,2689.728055,1.0
-30.0,30,2690.788608,0.0
-10.0,30,2691.85519,1.0
-30.0,30,2692.90765,0.0
-5.0,30,2693.9512,1.0
-30.0,30,2695.032564,0.0
-30.0,30,2696.080961,0.0
-30.0,30,2697.135653,0.0
-7.0,30,2698.200515,1.0
-10.0,30,2699.257795,1.0
-8.0,30,2700.326788,1.0
-30.0,30,2701.391027,0.0
-30.0,30,2702.454381,0.0
-13.0,30,2703.521143,1.0
-6.0,30,2704.573946,1.0
-8.0,30,2705.627447,1.0
-30.0,30,2706.67158,0.0
-8.0,30,2707.740021,1.0
-8.0,30,2708.840194,1.0
-13.0,30,2709.898453,1.0
-10.0,30,2710.971132,1.0
-9.0,30,2712.049601,1.0
-30.0,30,2713.120455,0.0
-10.0,30,2714.18167,1.0
-5.0,30,2715.243272,1.0
-30.0,30,2716.303805,0.0
-8.0,30,2717.377597,1.0
-30.0,30,2718.470431,0.0
-14.0,30,2719.557061,1.0
-30.0,30,2720.627675,0.0
-30.0,30,2721.686182,0.0
-30.0,30,2722.758758,0.0
-30.0,30,2723.817728,0.0
-8.0,30,2724.884296,1.0
-8.0,30,2725.939397,1.0
-30.0,30,2726.998235,0.0
-30.0,30,2728.051256,0.0
-30.0,30,2729.111961,0.0
-9.0,30,2730.189203,1.0
-3.0,30,2731.244009,1.0
-30.0,30,2732.313645,0.0
-30.0,30,2733.389988,0.0
-14.0,30,2734.46944,1.0
-7.0,30,2735.542777,1.0
-11.0,30,2736.609407,1.0
-5.0,30,2737.674078,1.0
-30.0,30,2738.737399,0.0
-30.0,30,2739.793263,0.0
-30.0,30,2740.859482,0.0
-14.0,30,2741.922988,1.0
-11.0,30,2743.015888,1.0
-30.0,30,2744.063375,0.0
-30.0,30,2745.120069,0.0
-30.0,30,2746.169515,0.0
-30.0,30,2747.235361,0.0
-30.0,30,2748.307295,0.0
-8.0,30,2749.409987,1.0
-30.0,30,2750.474467,0.0
-10.0,30,2751.550081,1.0
-6.0,30,2752.635889,1.0
-9.0,30,2753.698776,1.0
-11.0,30,2754.754813,1.0
-30.0,30,2755.82138,0.0
-9.0,30,2756.880662,1.0
-30.0,30,2757.945104,0.0
-6.0,30,2759.007385,1.0
-9.0,30,2760.06925,1.0
-7.0,30,2761.127093,1.0
-9.0,30,2762.189727,1.0
-30.0,30,2763.255018,0.0
-30.0,30,2764.35578,0.0
-30.0,30,2765.447274,0.0
-30.0,30,2766.581721,0.0
-8.0,30,2767.665163,1.0
-30.0,30,2768.747911,0.0
-30.0,30,2769.807118,0.0
-30.0,30,2770.892829,0.0
-30.0,30,2771.954015,0.0
-30.0,30,2773.005049,0.0
-6.0,30,2774.051236,1.0
-30.0,30,2775.099528,0.0
-5.0,30,2776.163567,1.0
-30.0,30,2777.231052,0.0
-30.0,30,2778.293835,0.0
-9.0,30,2779.351104,1.0
-6.0,30,2780.406266,1.0
-11.0,30,2781.498508,1.0
-7.0,30,2782.561847,1.0
-13.0,30,2783.653726,1.0
-10.0,30,2784.71614,1.0
-30.0,30,2785.766725,0.0
-30.0,30,2786.822709,0.0
-30.0,30,2787.88842,0.0
-8.0,30,2788.949608,1.0
-9.0,30,2790.004704,1.0
-11.0,30,2791.075487,1.0
-30.0,30,2792.165585,0.0
-30.0,30,2793.225172,0.0
-7.0,30,2794.282977,1.0
-8.0,30,2795.347493,1.0
-30.0,30,2796.429185,0.0
-30.0,30,2797.542783,0.0
-30.0,30,2798.614815,0.0
-16.0,30,2799.71665,1.0
-11.0,30,2800.770004,1.0
-30.0,30,2801.813308,0.0
-13.0,30,2802.895477,1.0
-6.0,30,2803.983349,1.0
-7.0,30,2805.041964,1.0
-6.0,30,2806.106079,1.0
-30.0,30,2807.168357,0.0
-3.0,30,2808.217603,1.0
-8.0,30,2809.273835,1.0
-30.0,30,2810.347881,0.0
-30.0,30,2811.416928,0.0
